pVal	phase	peak.shape	period
Adgrb2	0.102475654107018	24	14	24
Adgre1	4.77138260319705e-05	8	8	24
Adgre4	0.000582812808814428	4	12	24
Adgrf1	0.0663728231352676	14	20	24
Adgrf4	0.0515718184480266	24	12	24
Adgrg1	0.0133629721407249	24	4	24
Adgrg2	3.70437783700249e-05	18	14	24
Adgrg3	1.42997509384243e-09	12	10	24
Adgrg6	0.0660164030157537	20	18	24
Adgrl1	0.102027367998941	16	20	24
Adgrl2	0.000585624786325778	10	14	24
Adgrl3	0.00143106273560429	24	12	24
Adgrl4	3.42898263411512e-05	4	12	24
Adgrv1	4.59280789001593e-06	22	8	24
Adh1	8.15297255808431e-09	24	12	24
Adh4	6.66510689975454e-07	12	10	24
Adh5	0.00242480051529628	20	14	24
Adh7	3.07344936951757e-06	20	20	24
Adhfe1	0.0156829201553824	22	10	24
Adi1	0.0663728231352676	4	4	24
Adig	0.0920461322137227	24	20	24
Adipoq	0.0391294815256902	20	8	24
Adipor1	0.0102673954355504	18	14	24
Adipor2	4.35048307598714e-06	4	20	24
Adm	0.0023131077032347	6	8	24
Adm2	0.0659578046790955	24	10	24
Adnp2	3.32138620115884e-05	10	8	24
Ado	4.07869784901453e-08	6	10	24
Adora1	5.90850647598411e-09	16	10	24
Adora2a	0.00822172812572888	24	10	24
Adora2b	0.0135059977369846	22	12	24
Adpgk	0.0525475400252797	18	20	24
Adprh	1.97327511350796e-09	6	12	24
Adprhl1	0.00584198370899387	6	6	24
Adprhl2	6.66510689975454e-07	10	10	24
Adprm	1.10397631608571e-06	12	10	24
Adra1a	0.0847365058757879	12	6	24
Adra1b	6.43023334277304e-08	2	18	24
Adra2a	0.0337984986564103	8	14	24
Adra2b	2.28768005705319e-05	8	12	24
Adra2c	0.00106058472124402	24	10	24
Adrb1	0.0147252414725509	20	18	24
Adrb3	0.000791584783283439	8	14	24
Adsl	0.0337984986564103	2	14	24
Adss	8.48592266474951e-05	22	18	24
Adssl1	0.00143106273560429	12	12	24
Adtrp	3.32138620115884e-05	24	8	24
Aebp1	0.00404236302418232	24	10	24
AF366264	0.00865614132665898	6	12	24
Afap1	0.0156829201553824	6	10	24
Afap1l1	0.0889736597135656	20	10	24
Afap1l2	0.0332100813225079	18	8	24
Aff1	0.000217997968598017	8	12	24
Aff2	0.00249245407649783	24	12	24
Aff3	4.77138260319705e-05	22	16	24
Aff4	0.000159814211991454	16	10	24
Afg1l	0.017457032098025	10	6	24
Afg3l1	0.000184001614540409	12	8	24
Afg3l2	7.43162756898075e-05	18	12	24
Afm	0.0204812884823831	4	12	24
Afmid	3.70437783700249e-05	2	14	24
Afp	0.000133189742968781	12	16	24
Aftph	1.04958576624542e-05	10	16	24
Aga	0.0276759288079416	2	4	24
Agap1	7.43162756898075e-05	24	12	24
Agbl3	0.000159814211991454	24	14	24
Agbl5	0.000311851435041988	18	14	24
Ager	0.0018007490417204	2	8	24
Agfg1	0.000217997968598017	12	12	24
Agfg2	5.42737444576864e-05	14	10	24
Aggf1	0.0465313035927992	20	4	24
Agmo	6.97513379189397e-05	20	20	24
Ago2	0.0381651967165167	14	18	24
Ago4	1.55839377620866e-05	12	8	24
Agpat1	1.14344645667926e-05	20	18	24
Agpat4	0.0204812884823831	24	12	24
Agpat5	0.000133189742968781	24	16	24
Agps	0.00410837902845506	22	4	24
Agr2	0.0659578046790955	14	14	24
Agr3	0.000359619154646548	2	18	24
Agrn	0.00126677987260922	16	4	24
Agrp	0.00973108352008835	24	20	24
Agt	0.017457032098025	4	18	24
Agtr1a	2.30789849076513e-07	12	10	24
Agtr1b	0.0663728231352676	22	20	24
Agxt	4.41190998907416e-12	12	12	24
Ahctf1	1.14344645667926e-05	6	6	24
Ahcyl1	3.9595956405049e-05	2	20	24
Ahcyl2	6.66510689975454e-07	24	14	24
Ahdc1	0.00015392988601406	24	12	24
Ahi1	0.00155897142071591	24	20	24
Ahnak	1.79947480676755e-06	2	14	24
Ahr	0.0018007490417204	8	16	24
Ahrr	0.112757475292738	10	4	24
Ahsa1	1.07625406484654e-06	24	18	24
Ahsa2	4.45171708187731e-07	22	18	24
Ahsg	0.00161603444615957	16	6	24
AI413582	0.106917725481717	12	8	24
AI467606	0.00249245407649783	14	12	24
AI504432	0.0180760885950999	24	4	24
AI597479	0.00685364082963444	10	12	24
AI661453	0.000159814211991454	6	14	24
AI837181	6.78446041334159e-05	10	8	24
AI854703	0.00106058472124402	24	14	24
AI987944	0.00478152236168736	20	6	24
Aicda	0.00538548619792769	24	12	24
Aif1	0.0749407579589901	22	18	24
Aif1l	0.00185585037099089	24	10	24
Aifm1	0.00249245407649783	12	12	24
Aifm2	0.000660051842996086	16	20	24
Aifm3	0.00419915605970521	16	12	24
Aig1	0.0065368995095635	10	10	24
Aim2	0.00822172812572888	20	10	24
Aimp1	3.70437783700249e-05	20	10	24
Aimp2	0.00492194794004719	2	4	24
Aip	0.0102673954355504	2	14	24
Aipl1	0.00242480051529628	24	10	24
Aire	0.00232820379506567	6	4	24
Airn	0.0191874578257949	16	10	24
Ajm1	0.00242480051529628	24	10	24
Ajuba	0.000224349746807567	6	14	24
Ak1	0.028034588452848	24	8	24
Ak2	2.79786372335074e-10	16	16	24
Ak3	3.68767015815634e-06	4	6	24
Ak4	3.50242626926455e-13	20	14	24
Ak5	0.000793466941121324	22	12	24
Akap1	0.000224349746807567	10	10	24
Akap10	0.0525475400252797	14	4	24
Akap12	0.0403092182580168	10	10	24
Akap3	0.00282584842813374	24	4	24
Akap4	0.00249245407649783	22	12	24
Akap6	0.00324830019903351	24	12	24
Akap8	0.000460056002161857	16	8	24
Akap8l	0.00515963831672148	14	14	24
Akap9	0.000791584783283439	14	10	24
Akip1	2.28768005705319e-05	12	12	24
Akna	0.0822273424799867	2	8	24
Aknad1	0.00015392988601406	24	12	24
Aknaos	0.0123617024661352	24	18	24
Akp3	0.00515963831672148	24	14	24
Akr1a1	0.00900460408765106	16	16	24
Akr1b10	0.0939863025830009	20	16	24
Akr1b7	0.00470166531749154	20	16	24
Akr1b8	0.0329298315594445	22	18	24
