pVal	phase	peak.shape	period
Bpifa3	0.788104681560468	8	16	24
Bpifa5	0.384991493445588	18	6	24
Bpifb1	0.000120956145493647	22	4	24
Bpifb2	0.285019908358601	18	8	24
Bpifb5	0.056151995346576	18	6	24
Bpifc	0.528248000596817	18	10	24
Bpnt1	0.0208723835130618	4	10	24
Bptf	1.65716834540023e-05	12	10	24
Brap	0.000339337679926997	18	4	24
Brat1	0.011710928342897	24	18	24
Brca1	0.00901518782026018	22	14	24
Brca2	0.866241234562054	20	10	24
Brcc3	0.943695786662647	20	14	24
Brd2	0.801567107888687	16	10	24
Brd3	0.0277547777187369	12	10	24
Brd4	0.00078752421580676	16	6	24
Brd7	6.36345526625108e-06	12	8	24
Brd9	0.000254635405310747	12	14	24
Brdt	0.76379833406001	18	12	24
Brf1	0.0105444380999556	14	8	24
Brf2	3.127101510955e-06	4	14	24
Brinp1	0.00574223180496217	18	10	24
Brinp2	0.0420537478794302	22	8	24
Brip1	3.40640159887824e-05	14	16	24
Brip1os	0.00086901930707624	4	18	24
Brix1	0.0816942733480901	20	18	24
Brk1	4.19503959794872e-07	6	14	24
Brms1	0.395763233805984	12	14	24
Brms1l	0.06486402455307	8	8	24
Brpf1	0.0142234648672394	16	10	24
Brpf3	3.33878781140798e-05	20	6	24
Brs3	0.0259211011565501	22	10	24
Brwd1	0.000633052138663831	16	12	24
Bsdc1	2.15247812232456e-07	12	10	24
Bsg	0.00071309273362298	6	16	24
Bsn	0.107904575352627	18	18	24
Bsnd	0.0144134061670369	18	10	24
Bspry	0.888239565540419	22	6	24
Bst1	0.274008032446175	20	6	24
Bst2	3.9821400399322e-05	2	16	24
Btbd1	0.0784772795375043	22	12	24
Btbd10	0.393900209390737	2	16	24
Btbd11	0.395763233805984	16	8	24
Btbd17	0.488941408940302	18	10	24
Btbd6	0.000282926738960055	24	6	24
Btbd7	0.167353282659058	12	10	24
Btbd9	0.556165969207722	14	4	24
Btd	2.46608955290918e-05	4	18	24
Btf3	0.0531042200642216	14	4	24
Btf3l4	0.000649711405470774	18	12	24
Btg1	5.99859620977909e-06	10	8	24
Btk	0.0226717887341937	12	12	24
Btla	0.0197427777190659	10	14	24
Btn1a1	0.486248620733157	18	6	24
Btnl10	0.259251734747648	18	10	24
Btnl9	0.000117266089176555	2	14	24
Btrc	0.000374672186493234	12	10	24
Bub1	0.874310930851668	18	10	24
Bub1b	0.924296519489478	18	18	24
Bub3	0.111053220798421	22	16	24
Bud13	0.00133476829581825	18	4	24
Bud23	0.00496804359259103	4	14	24
Bud31	0.436575206611691	24	14	24
Bysl	0.000892147901308611	22	16	24
Bzw2	9.92689703548527e-09	24	14	24
C130021I20Rik	0.215820363300383	18	6	24
C130026L21Rik	0.0293140348939469	18	14	24
C130050O18Rik	0.935554677248216	22	10	24
C130073F10Rik	0.809360185957093	18	10	24
C130079G13Rik	0.95972900352913	18	18	24
C1d	0.0898780919208289	10	20	24
C1galt1	0.933118052639422	16	14	24
C1galt1c1	0.433759842742328	2	12	24
C1qa	0.00385046174858303	2	16	24
C1qb	0.403597437621451	2	16	24
C1qbp	0.0332465608979044	24	16	24
C1qc	0.00811890293628198	2	16	24
C1ql1	0.374365776393761	12	16	24
C1ql2	0.679242020707379	18	6	24
C1ql3	0.0260603029914971	18	10	24
C1qtnf1	0.0290021834589049	20	14	24
C1qtnf12	0.0605074281900464	20	16	24
C1qtnf2	0.0762181303121236	12	8	24
C1qtnf3	0.610102842305673	18	6	24
C1qtnf4	0.00632113399681391	14	14	24
C1qtnf6	0.726372235571825	22	10	24
C1qtnf7	0.467431631639585	18	14	24
C1qtnf9	4.49868701691886e-05	18	18	24
C2cd2l	3.38330498222675e-05	16	18	24
C2cd4b	0.248502670052948	22	8	24
C2cd4c	0.141049959524746	22	6	24
C2cd5	0.0233007266432591	2	18	24
C3	0.961362918832529	18	10	24
C330007P06Rik	0.903782085824196	14	16	24
C3ar1	0.074443034193616	2	12	24
C4bp	0.893059045771238	10	10	24
C6	0.00556325753894011	4	8	24
C87499	0.00189873167950996	18	8	24
C8a	0.925085072838848	2	8	24
C8b	0.942757550890572	6	6	24
C8g	0.0139038364432565	6	14	24
C9	0.82611636665494	2	20	24
C9orf72	0.0924443864681646	4	18	24
Caap1	0.327952447288788	4	18	24
Cab39	0.0240710126240808	16	14	24
Cab39l	0.917700258122038	16	4	24
Cabcoco1	1.44424921080645e-05	16	10	24
Cabin1	5.53895637783632e-06	14	12	24
Cables1	4.10772507663799e-06	12	12	24
Cables2	0.360069715737626	24	10	24
Cabp1	0.885133717761682	22	8	24
Cabp2	0.0311851435041988	18	10	24
Cabp4	0.0713510411289312	10	20	24
Cabp7	0.857690370691189	22	14	24
Cabs1	0.0202290086670587	18	18	24
Cabyr	0.00939203973827727	16	20	24
Cacfd1	0.646421887492755	22	16	24
Cachd1	0.878855167454974	14	16	24
Cacna1a	0.021252583495419	20	12	24
Cacna1b	0.101662338972911	18	14	24
Cacna1c	0.971818647945674	22	10	24
Cacna1d	0.164558286112204	14	18	24
Cacna1f	0.380357219793697	18	12	24
Cacna1g	0.001481751134801	14	14	24
Cacna1h	0.436575206611691	18	10	24
Cacna1s	0.120512792048086	18	14	24
Cacna2d1	0.194480896505803	18	8	24
Cacna2d2	0.00448699493615133	22	10	24
Cacna2d3	0.105047618385497	18	10	24
Cacnb1	0.244000492643463	12	20	24
Cacnb3	0.946739002577741	22	6	24
Cacnb4	0.105565859043085	18	6	24
Cacng1	0.00969132690677969	18	10	24
Cacng2	0.00323306726532947	18	10	24
Cacng4	0.0155557527505076	18	12	24
Cacng5	0.483535369918923	18	8	24
Cacul1	0.745522984626913	20	10	24
Cacybp	2.77788546827711e-05	24	14	24
Cad	4.12595470256827e-06	22	16	24
Cadm1	0.4224640911113	2	20	24
Cadm2	0.000541636655815077	18	14	24
Cadm3	0.97831180252571	8	14	24
Cadm4	0.037934966333049	2	8	24
Cadps	0.000173628574228572	18	12	24
Cadps2	0.108649299723227	24	14	24
Cage1	0.17542770276853	2	12	24
Calb1	0.258785363976943	18	18	24
Calca	0.149293244941273	18	18	24
Calcb	0.29050106044242	18	18	24
Calcoco1	5.33851947368812e-07	14	8	24
Calcoco2	0.522588760149757	10	18	24
Calcr	0.168601427508723	18	10	24
Calcrl	0.860445366639084	24	18	24
Cald1	1.40102533059065e-07	10	12	24
Calhm2	0.870973192143789	10	20	24
Calhm5	0.669892672418167	18	10	24
Calhm6	0.104590883821756	10	20	24
Calm4	0.0196949670071968	18	14	24
Calml3	0.328078320102385	14	12	24
Calml4	0.950610082353594	18	14	24
Caln1	6.05550259933301e-10	24	14	24
Calr	5.85645879746551e-05	6	14	24
Calr3	0.141675210824825	8	12	24
Calu	0.000360964667475189	8	10	24
Caly	0.00200584660778731	14	12	24
Camk1	0.448016556163056	16	8	24
Camk1d	1.02958206756655e-07	12	10	24
Camk1g	0.00678365291368931	18	6	24
Camk2b	0.0275524622292505	14	18	24
Camk2d	0.000476251602468264	2	20	24
Camk2n1	1.66481714329135e-06	16	18	24
Camk4	0.0116211834148044	18	10	24
Camkk1	0.435571651825194	22	10	24
Camkk2	9.51343558262367e-06	4	14	24
Camkv	0.44397331878936	10	14	24
Caml	0.865221853277453	8	10	24
Camp	0.600841247486681	18	14	24
Camsap3	3.63251308336965e-06	6	14	24
Camta2	0.0344339380728296	6	12	24
Cant1	0.94955346954203	16	14	24
Canx	0.899897794533417	10	10	24
Cap1	0.907034071561245	12	6	24
Cap2	0.00621183659760854	18	10	24
Capg	0.686973540897301	18	4	24
Capn1	9.76881332950023e-05	14	8	24
Capn10	0.557663124944994	16	10	24
Capn11	0.429555274781632	22	14	24
Capn12	0.00594046658696477	18	10	24
Capn15	0.0025397655959768	22	20	24
Capn2	4.18735455893167e-07	4	14	24
Capn5	0.000818676897671431	4	16	24
Capn7	0.27862046910296	16	6	24
Capn8	0.000818676897671431	2	16	24
Capn9	0.50695690933356	18	14	24
Caprin1	1.08657930585964e-09	8	10	24
Capsl	0.0188453787318356	18	10	24
Capza2	0.0612430622426994	16	4	24
Capza3	0.0147029075032138	18	10	24
Capzb	7.16011751440923e-05	2	18	24
Car10	0.287574033352885	18	14	24
Car11	0.082417756754138	22	14	24
Car12	0.962513401925959	18	14	24
Car13	0.000427716656164314	18	12	24
Car14	2.20465366406304e-09	6	12	24
Car15	0.390560428918519	22	16	24
Car2	0.000579545614453475	4	10	24
Car3	0.436575206611691	10	10	24
Car4	0.910209135141952	22	10	24
Car5a	0.138125032512245	6	16	24
Car5b	0.000131361660894031	8	14	24
Car6	0.0130840403111951	18	12	24
Car7	0.881718041108499	18	14	24
Car8	0.0142234648672394	12	10	24
Car9	0.244446522923628	18	10	24
Card10	1.33037853843598e-05	16	12	24
Card11	0.00920844237926796	18	14	24
Card14	0.0246876049348811	22	8	24
Card19	0.0811820794662982	20	14	24
Carhsp1	4.08976544641686e-05	14	8	24
Carm1	0.882011503470916	24	18	24
Carmil1	0.795983989526602	8	4	24
Carns1	0.928292732064479	24	16	24
Cars	2.17943938671459e-06	10	12	24
Cartpt	0.0100293964500394	18	10	24
Casc3	0.300996011736078	12	14	24
Casc4	0.578114418540781	20	10	24
Cask	0.000617659702973119	20	14	24
Caskin1	0.0413260528240534	18	12	24
Caskin2	0.00199198135619514	2	8	24
Casp1	0.288123511589131	18	16	24
Casp12	0.945924575980477	24	10	24
Casp14	0.0103241457120604	18	12	24
Casp2	1.04388181850497e-07	6	10	24
Casp3	0.102411425649828	4	14	24
Casp4	0.480976650543349	16	14	24
Casp7	0.76010688005427	10	8	24
Casp8	0.622584758428533	16	12	24
Casp8ap2	0.0133068561926113	6	16	24
Casp9	3.62245852524611e-05	2	20	24
Casq1	0.420393354808914	18	6	24
Casq2	0.917700258122038	18	10	24
Casr	8.39478170580303e-05	18	6	24
Cast	0.0449037331320435	16	6	24
Castor1	0.0002825952148281	20	10	24
Castor2	6.02210892089196e-05	4	16	24
Casz1	0.0832019784180183	22	6	24
Cat	0.0293994624224505	16	4	24
Catsper1	0.274451102719192	18	12	24
Catsper2	9.95600821914237e-06	2	16	24
Catsper3	0.891196952206494	10	6	24
Catsperd	0.866527987021385	18	10	24
Catsperz	0.92721833666337	22	10	24
Cav1	0.0122212588600953	24	18	24
Cav2	0.017751987197623	24	6	24
Cav3	0.258202207531118	14	10	24
Cavin1	0.168368913437319	12	4	24
Cavin2	0.0941949476044579	20	18	24
Cavin3	0.483710619096202	12	20	24
Cavin4	0.588834463626258	18	14	24
Cbfa2t2	0.189861692680584	4	18	24
Cbfa2t3	0.159856620794712	22	10	24
Cbfb	0.000440226885821516	20	14	24
Cbl	0.0206233743264108	24	18	24
Cblif	0.100845713650077	18	10	24
Cbll1	0.0204158269594886	8	10	24
Cbln1	0.00150464634339186	18	8	24
Cbln2	0.027131074848653	18	10	24
Cbln3	0.204839921334689	12	12	24
Cbr1	1.3143420422194e-08	24	12	24
Cbr2	0.0697294265578192	2	4	24
Cbr3	0.912595075568482	18	18	24
Cbr4	0.156680111125128	12	16	24
Cbs	2.41667412579254e-11	10	14	24
Cbwd1	0.349724123761647	8	14	24
Cbx1	0.00540295900948451	12	6	24
Cbx2	0.000190562624756992	10	6	24
Cbx4	0.269185040261765	22	12	24
Cbx5	4.03695675735088e-05	6	12	24
Cbx7	0.000471547046871753	12	12	24
Cbx8	0.865892567240768	8	10	24
Cby1	0.000602177214690419	8	6	24
Cc2d1a	0.00636909828362394	4	14	24
Cc2d1b	2.27469635719278e-06	4	12	24
Cc2d2a	0.000142158509734636	12	10	24
Ccar1	0.855229549482191	20	16	24
Ccar2	0.00015708171475095	8	10	24
Ccbe1	0.000844466218580826	20	10	24
Ccdc106	0.361448321723607	20	4	24
Ccdc107	0.0309272472996032	6	6	24
Ccdc113	0.242214035026839	18	14	24
Ccdc115	0.355735708973225	6	10	24
Ccdc116	0.686973540897301	22	10	24
Ccdc117	0.27862046910296	16	14	24
Ccdc12	0.378363063631579	20	4	24
Ccdc120	0.209813766500418	10	16	24
Ccdc124	0.0344339380728296	6	12	24
Ccdc125	0.0122794539434787	6	12	24
Ccdc126	6.56808304470154e-05	2	12	24
Ccdc127	0.0478084569019547	2	18	24
Ccdc130	8.61101526546857e-05	8	10	24
Ccdc136	0.0280666291537789	18	14	24
Ccdc137	0.0176005506523195	24	14	24
Ccdc14	0.55724093820592	12	14	24
Ccdc149	0.00613222641274016	22	6	24
Ccdc150	0.846877688390648	18	8	24
Ccdc151	5.48819855990198e-05	2	10	24
Ccdc157	0.515230155672976	16	18	24
Ccdc158	0.0484820046959293	18	6	24
Ccdc159	5.26657173367475e-06	8	10	24
Ccdc163	0.0104322632265519	12	6	24
Ccdc166	0.000112706267481705	2	14	24
Ccdc169	0.0220737261548023	18	8	24
Ccdc171	3.04677230772869e-05	12	10	24
Ccdc172	0.00201819163719771	18	12	24
Ccdc174	0.930312550178488	16	6	24
Ccdc177	0.75269941184819	18	6	24
Ccdc18	0.0701289946380813	18	14	24
Ccdc181	0.000338118802445114	12	10	24
Ccdc184	0.148988819391632	18	14	24
Ccdc186	0.0105816257386588	4	18	24
Ccdc187	0.491406640071737	18	14	24
ccdc198	0.845673142241976	18	16	24
Ccdc22	0.361285439464339	20	16	24
Ccdc28a	1.27269105325022e-05	4	18	24
Ccdc28b	0.0446171060575792	20	18	24
Ccdc3	0.247127727628117	12	18	24
Ccdc32	0.00103891297592928	16	6	24
Ccdc33	0.173707823329623	22	6	24
Ccdc38	0.925540450898168	18	20	24
Ccdc39	0.0846995718113279	18	10	24
Ccdc40	0.307650950080808	18	6	24
Ccdc43	0.00128276354413461	8	10	24
Ccdc51	0.736262949584442	24	20	24
Ccdc54	0.962400332346118	22	14	24
Ccdc57	1.44424921080645e-05	24	6	24
Ccdc59	0.0206418455786314	12	6	24
Ccdc63	0.518061361296463	22	10	24
Ccdc65	0.471667765334212	22	6	24
Ccdc66	1.58972589516343e-05	8	14	24
Ccdc69	0.00262668353415387	2	18	24
Ccdc70	0.912595075568482	18	14	24
Ccdc71	0.00150027302398601	8	12	24
Ccdc71l	0.0547404054906525	24	18	24
Ccdc77	0.00315556266328824	10	14	24
Ccdc7a	0.308735707317504	18	18	24
Ccdc80	0.366596901889941	6	8	24
Ccdc83	0.102756349602766	18	12	24
Ccdc84	0.445021288780865	24	10	24
Ccdc85a	0.0604183837020233	18	10	24
Ccdc85b	0.969850616777808	18	6	24
Ccdc86	0.142176433878573	22	12	24
Ccdc87	0.158320494593015	18	18	24
Ccdc88a	0.311499569726617	18	8	24
Ccdc88b	0.709809591214731	14	10	24
Ccdc91	0.19201224364866	8	16	24
Ccdc92	0.942757550890572	18	14	24
Ccdc93	0.00575390647434477	8	16	24
Ccdc96	0.0992879948480126	22	8	24
Ccdc97	0.910158589487484	16	6	24
Ccer1	0.000484121634788333	12	12	24
Cchcr1	0.00480251209964662	12	16	24
Ccin	0.0135655374243265	20	12	24
Cck	0.122452426022462	18	12	24
Cckar	0.434429359194804	22	6	24
Cckbr	0.879942785740863	18	14	24
Ccl1	0.10817964156689	18	14	24
Ccl11	0.204139332721207	14	14	24
Ccl12	0.0119618377915273	18	18	24
Ccl17	0.0697377141405901	22	10	24
Ccl20	0.00966148437007977	18	18	24
Ccl22	0.026819223413611	18	14	24
Ccl24	0.0167572385956555	4	6	24
Ccl25	4.19503959794872e-07	8	10	24
Ccl28	0.619118088801834	18	6	24
Ccl3	0.912171641083133	18	12	24
Ccl4	0.0839079870280445	18	10	24
Ccl5	0.261878455651998	18	14	24
Ccl7	0.0185776610207682	18	6	24
Ccl8	0.00251517057338072	18	12	24
Ccl9	0.00535834915135294	8	12	24
Ccm2	0.222146206830632	22	8	24
Ccm2l	0.941858145715229	16	10	24
Ccn1	8.9245948936175e-05	12	16	24
Ccn2	0.0507138365136482	18	14	24
Ccn3	0.321164212459554	18	6	24
Ccn4	0.621913653123689	10	10	24
Ccn5	0.00310547711895421	18	14	24
Ccna2	0.272604631670789	18	10	24
Ccnb2	0.470274213010197	18	4	24
Ccnc	0.000126423495197337	4	18	24
Ccnd1	2.39943848391164e-05	16	18	24
Ccnd2	0.0735401194825893	24	18	24
Ccndbp1	0.000293405507069687	12	10	24
Ccne2	0.000238489447649173	20	16	24
Ccnf	3.24975346977043e-05	24	18	24
Ccng1	0.00920112004323715	12	6	24
Ccng2	9.13943815156923e-07	4	18	24
Ccnh	0.00209931511092503	4	14	24
Ccni	0.000599981603840334	10	12	24
Ccnj	0.00908616474570645	8	6	24
Ccnk	5.85645879746551e-05	16	10	24
Ccnl2	0.00102466570890388	16	6	24
Ccnq	0.483535369918923	10	8	24
Ccnt1	0.218287603305846	6	12	24
Ccnt2	0.0807416478949107	20	14	24
Ccny	0.000220113442910758	20	10	24
Ccp110	0.0039802465099094	4	6	24
Ccpg1	0.0767616361925795	2	20	24
Ccr1	0.916806772511043	18	18	24
Ccr10	0.554439353519723	12	12	24
Ccr1l1	0.244904852044924	18	10	24
Ccr2	0.0810337068774181	18	14	24
Ccr3	0.0900087429930582	18	14	24
Ccr4	0.0844057441665851	18	6	24
Ccr5	1.67902046629595e-07	2	10	24
Ccr6	0.0633242515572901	18	6	24
Ccr7	0.000154882146642566	22	4	24
Ccr9	0.000987038437302264	18	14	24
Ccrl2	0.0020743232643664	8	10	24
Ccs	0.123865019529644	18	8	24
Ccsap	0.00119066783847573	18	12	24
Ccser1	0.0199671274658734	18	10	24
Ccser2	1.0961511715765e-06	2	10	24
Cct2	0.000188367957309259	24	12	24
Cct3	5.12588027686475e-07	24	18	24
Cct5	6.66662383402603e-06	24	12	24
Cct6b	0.00939203973827727	24	20	24
Cct7	8.27982237064285e-05	24	14	24
Cct8	0.00136729936926022	24	6	24
Cct8l1	0.835135183686628	22	6	24
Ccz1	0.0192558036669552	12	10	24
Cd109	0.0663403823855215	18	14	24
Cd14	0.0485752617679286	18	14	24
Cd151	1.73092386807385e-05	8	10	24
Cd163	2.49941508740795e-05	20	16	24
Cd163l1	0.0373530255374032	18	10	24
Cd164	4.3132097274684e-07	12	10	24
Cd177	0.0945428565469474	18	10	24
Cd180	0.940974126096722	2	16	24
Cd19	0.0180225965466838	10	14	24
Cd200	0.026195520543527	18	14	24
Cd200r3	0.951206083265318	14	18	24
Cd200r4	0.127302027053055	18	14	24
Cd207	0.0137214631418475	2	16	24
Cd209a	0.950663742927263	18	14	24
Cd209c	0.773199494606938	14	6	24
Cd209d	0.036314356348131	18	8	24
Cd209e	0.305967801066579	18	18	24
Cd22	0.87589243730377	20	12	24
Cd226	0.92187618867631	10	4	24
Cd247	0.0130974164068061	18	14	24
Cd248	0.0383918619892468	18	8	24
Cd24a	0.921309246546123	12	10	24
Cd274	0.0545890287761677	12	8	24
Cd276	0.0036411439407963	14	14	24
Cd28	0.0232198203096475	18	12	24
Cd2ap	2.16051807285144e-05	16	6	24
Cd2bp2	0.903469124812797	16	14	24
Cd300a	0.641506352890303	18	6	24
Cd300c2	0.80723345395825	4	6	24
Cd300lb	0.967730606467309	12	8	24
Cd300ld	0.00017591316073158	2	16	24
Cd300lf	0.705985147032858	18	14	24
Cd300lg	0.0464957210494772	20	18	24
Cd302	0.00132855448046354	2	6	24
Cd320	0.403835194001096	22	8	24
Cd33	0.018621028985028	10	14	24
Cd34	0.00549541293480669	24	16	24
Cd36	0.942103422122494	10	8	24
Cd37	0.878457653683512	10	14	24
Cd38	1.52338615386434e-05	2	12	24
Cd3d	0.0549875071594047	22	10	24
Cd3e	0.824088753869665	12	8	24
Cd3eap	0.172512121709206	22	4	24
Cd3g	0.137028802095481	4	20	24
Cd4	9.52813123784961e-05	4	16	24
Cd40	0.00509244412388195	18	6	24
Cd40lg	0.252179253590813	18	14	24
Cd44	0.874310930851668	2	4	24
Cd46	0.0035517264791675	4	18	24
Cd48	0.926129525699377	20	10	24
Cd5	0.0607817233538277	18	12	24
Cd52	0.000463574443632629	2	16	24
Cd5l	0.0216366507430807	16	8	24
Cd6	0.365023785489231	22	8	24
Cd68	0.00278996440897342	2	16	24
Cd7	0.899268135433354	18	18	24
Cd70	0.93508912275624	8	18	24
Cd72	1.50360191809987e-05	2	16	24
Cd79b	0.000422034759109221	12	10	24
Cd81	0.000844466218580826	6	14	24
Cd82	3.41900213285834e-05	12	16	24
Cd83	0.258599231528735	18	6	24
Cd84	0.177507398828941	4	18	24
Cd86	0.494255678646013	4	18	24
Cd8a	0.210672736090331	18	12	24
Cd8b1	0.00490613519252042	18	6	24
Cd9	0.00131608207774849	12	10	24
Cd93	0.00100018201599067	2	16	24
Cd96	0.0815332326781942	18	10	24
Cd99l2	0.0186998271627036	12	6	24
Cda	3.45243405291714e-05	2	16	24
Cdadc1	0.0196592939570613	2	20	24
Cdc123	0.065933643274656	22	6	24
Cdc14a	0.00478972928196959	4	18	24
Cdc14b	0.000149356408961706	12	10	24
Cdc16	0.420393354808914	12	6	24
Cdc20	0.0143845865677801	18	18	24
Cdc23	0.000295013612652508	12	6	24
Cdc25a	0.931804806559936	22	12	24
Cdc25b	0.226930879364662	18	14	24
Cdc25c	0.0412171316274794	18	14	24
Cdc27	0.288123511589131	24	10	24
Cdc37	0.932044513042712	6	8	24
Cdc37l1	0.583575960672742	2	4	24
Cdc40	0.0280666291537789	12	10	24
Cdc42	0.552994789024342	12	10	24
Cdc42bpb	4.3132097274684e-07	4	10	24
Cdc42ep1	0.00456993794634832	22	12	24
Cdc42ep2	0.00553715209764209	2	16	24
Cdc42ep3	0.0102979179562346	12	4	24
Cdc42ep4	2.75204137754711e-05	14	20	24
Cdc42se1	1.99120164382847e-05	24	10	24
Cdc42se2	0.00503034114676144	8	6	24
Cdc45	0.51605159298052	18	6	24
Cdc5l	0.00339436906589981	18	4	24
Cdc6	0.95567050260206	6	10	24
Cdc7	0.0557929452369855	18	14	24
Cdca2	0.311495427253866	18	14	24
Cdca3	0.350816421495619	4	12	24
Cdca4	0.000163582995656496	16	12	24
Cdca5	0.151907237938999	18	18	24
Cdca7	0.00183869272380504	2	12	24
Cdca7l	0.887946637578719	18	14	24
Cdca8	0.08351326669459	18	18	24
Cdcp1	4.01592924383312e-06	8	8	24
Cdh1	4.75671779131183e-06	6	12	24
Cdh10	0.215820363300383	18	18	24
Cdh11	0.00124671502096693	18	8	24
Cdh13	0.0554355764195047	20	18	24
Cdh15	0.00901518782026018	18	14	24
Cdh16	0.212469175941187	22	4	24
Cdh17	0.839573621872835	18	10	24
Cdh2	3.40640159887824e-05	18	8	24
Cdh20	0.0508883694711633	18	10	24
Cdh22	0.23916917531172	18	6	24
Cdh23	0.0580845621836556	22	4	24
Cdh26	0.50695690933356	6	18	24
Cdh3	0.00953447671077702	12	20	24
Cdh4	0.000173628574228572	18	14	24
Cdh5	0.00873184018117567	6	12	24
Cdh6	0.0138773888593685	18	10	24
Cdh7	0.0386410609007619	18	14	24
Cdhr1	0.0094226893659178	18	14	24
Cdhr5	5.06548124381345e-05	2	14	24
Cdipt	0.00420844091577497	22	20	24
Cdk1	0.0187478252994294	22	12	24
Cdk11b	0.888636656246479	24	10	24
Cdk14	0.36391106627172	4	4	24
Cdk16	0.260269138663488	20	18	24
Cdk18	1.79474954348106e-07	20	16	24
Cdk2	0.0134565487246975	16	6	24
Cdk20	4.0709419732007e-06	4	16	24
Cdk2ap2	0.000169933455675312	22	16	24
Cdk3	0.0311497389186207	22	8	24
Cdk4	0.0183712425649819	16	18	24
Cdk5	0.337422104073649	24	18	24
Cdk5r1	0.149337327250556	18	14	24
Cdk5r2	0.052739411207694	18	14	24
Cdk5rap1	0.00549541293480669	2	16	24
Cdk5rap2	9.88584351169097e-07	14	4	24
Cdk6	6.92797800605505e-05	14	16	24
Cdk8	1.60155584210644e-06	16	14	24
Cdkal1	3.6523293622532e-06	4	14	24
Cdkl1	0.0131047653832993	18	14	24
Cdkl2	5.44054052449675e-05	4	14	24
Cdkl3	0.0294020821218386	8	16	24
Cdkn1a	6.23102441380643e-10	6	10	24
Cdkn1b	0.0192940782254507	12	14	24
Cdkn1c	0.0195184279722583	22	10	24
Cdkn2a	0.438299573522997	18	6	24
Cdkn2aip	0.0147029075032138	12	10	24
Cdkn2b	0.000641381772067303	18	10	24
Cdkn2c	0.0138536897412654	12	12	24
Cdkn3	0.506977479846154	18	12	24
Cdo1	1.64405970193945e-05	14	12	24
Cdon	0.933118052639422	24	16	24
Cdpf1	0.000404090520004488	6	12	24
Cdr2	0.313404260268532	10	10	24
Cdrt4	0.000379241359499249	18	14	24
Cds1	0.00613222641274016	18	14	24
Cds2	0.968625507752114	24	6	24
Cdsn	0.262297937506309	22	4	24
Cdt1	0.000724583687975623	12	14	24
Cdv3	0.000147021079629203	22	8	24
Cdx1	0.582493191766206	18	14	24
Cdx2	0.0148627217152053	18	14	24
Cdx4	0.177721044531614	18	10	24
Cdyl	5.727178846577e-05	20	4	24
Cdyl2	0.591560845669476	22	4	24
Ceacam10	0.894794194911526	8	20	24
Ceacam11	0.950319895651393	18	10	24
Ceacam12	0.905591888680873	18	18	24
Ceacam13	0.182826964396098	18	10	24
Ceacam14	0.0837246765807756	8	4	24
Ceacam18	0.91595797093838	14	10	24
Ceacam9	0.959690781741983	22	4	24
Cebpa	1.01286935861422e-08	16	18	24
Cebpb	0.00154736738315021	20	12	24
Cebpg	0.0144134061670369	20	16	24
Cebpz	0.0281827712974753	20	6	24
Cel	0.683043691810827	16	16	24
Cela1	0.676794280412198	10	14	24
Celf1	0.0525148709934862	16	14	24
Celf2	0.000915412825401141	18	20	24
Celf3	0.934533552509172	22	10	24
Celf4	0.0125864402920657	18	14	24
Celf6	0.291926719030287	18	14	24
Celsr1	4.41678662826376e-08	24	14	24
Celsr3	0.420393354808914	10	18	24
Cemip	0.44397331878936	18	6	24
Cemip2	0.00354472599955955	24	10	24
Cend1	0.0379206247634208	18	14	24
Cenpa	2.6863423691419e-05	16	8	24
Cenpb	0.001163736476514	20	6	24
Cenpc1	0.0100065373832969	8	6	24
Cenpe	0.22010236490404	18	10	24
Cenph	0.629770035574573	18	10	24
Cenpi	0.883946198365409	18	18	24
Cenpj	0.0302495891990729	8	14	24
Cenpk	0.915140497170497	18	10	24
Cenpn	0.845196800954908	4	10	24
Cenpo	0.000578117822792864	8	14	24
Cenpp	0.467431631639585	18	18	24
Cenpq	0.00629046744061624	8	14	24
Cenps	0.147928484540646	18	14	24
Cenpt	0.89757164110238	20	18	24
Cenpu	0.0548263942610486	18	18	24
Cenpv	0.0179584056534093	16	6	24
Cenpx	2.12299212064888e-07	6	10	24
Cep104	0.0136152582724751	16	20	24
Cep112	0.00423335206769954	18	14	24
Cep120	3.09981036525104e-06	12	10	24
Cep128	0.0230297879613607	14	14	24
Cep131	0.00496804359259103	16	14	24
Cep135	0.00445044704553028	12	10	24
Cep162	0.156431019508707	6	16	24
Cep164	0.897903540088135	4	8	24
Cep170b	0.0514460568836251	16	18	24
Cep19	4.52259876365752e-05	8	10	24
Cep192	0.000105431182861275	12	6	24
Cep250	0.0414342209978688	16	20	24
Cep290	0.00054341528999584	8	4	24
Cep295nl	0.00173435346837859	14	18	24
Cep350	0.130483356396958	16	20	24
Cep41	0.00367328603624527	6	16	24
Cep44	4.63318739628162e-07	2	20	24
Cep55	0.0026746064546098	18	12	24
Cep57	0.000231082044627452	12	10	24
Cep57l1	0.000193694544418082	2	20	24
Cep63	0.0626935005910355	12	14	24
Cep68	0.942757550890572	2	20	24
Cep70	0.200431840067016	12	10	24
Cep72	0.0156401372359347	10	16	24
Cep78	4.86552803682082e-05	4	14	24
Cep83	0.376304043223036	12	10	24
Cep85	0.100655286197149	14	16	24
Cep89	0.0566539407364169	18	6	24
Cep95	0.958067506161568	24	10	24
Cep97	0.000172230295875597	2	12	24
Cept1	0.000629045111020474	4	20	24
