pVal	phase	peak.shape	period
Ndufaf4	0.00418441518832918	16	16	24
Ndufaf5	0.0233865365390806	20	16	24
Ndufaf7	0.628058644516936	8	12	24
Ndufb10	0.0910796523153561	4	4	24
Ndufb11	0.935133571830463	16	12	24
Ndufb2	0.00418441518832918	24	8	24
Ndufb3	0.165656505231754	4	4	24
Ndufb5	0.444971153357393	20	16	24
Ndufb7	0.0231705044138328	4	4	24
Ndufb8	0.195652586455209	24	8	24
Ndufb9	0.278912299428997	20	12	24
Ndufc2	0.934062516783	24	4	24
Ndufs1	0.491889588216645	8	20	24
Ndufs2	0.928539356676212	20	4	24
Ndufs4	0.937227722744273	8	20	24
Ndufs6	0.0209799019786182	4	4	24
Ndufs7	0.311574838753268	24	12	24
Ndufs8	0.0037616952384104	20	8	24
Ndufv1	0.100096579067758	24	8	24
Ndufv2	0.278912299428997	20	12	24
Ndufv3	0.368125567181675	20	12	24
Nebl	0.858200002003242	20	4	24
Necab1	0.0470886477116089	8	12	24
Necab3	0.724672179286616	20	20	24
Necap1	0.00435876582117623	12	16	24
Necap2	0.847023045099432	4	4	24
Nectin1	0.0014014876228708	24	16	24
Nectin3	0.00988391628684851	12	8	24
Nectin4	0.171791931351448	24	16	24
Nedd4l	0.00501152937956173	8	4	24
Nedd8	0.947418526985708	8	4	24
Nefh	0.259676968433894	20	20	24
Nefl	0.174460734588038	20	8	24
Nefm	0.879455806354932	8	4	24
Negr1	0.184062783590837	4	4	24
Neil1	0.787564752990127	4	12	24
Nek11	0.879386508806852	4	8	24
Nek2	0.34361106833163	12	4	24
Nek3	0.0816103288771413	4	12	24
Nek4	0.000504244395872516	8	8	24
Nek5	0.491381290701482	8	8	24
Nek6	0.859917258727593	8	8	24
Nek7	0.0605075698909083	8	20	24
Nek8	0.813891473109953	12	20	24
Nek9	0.0028029752457416	16	12	24
Nelfb	0.123268626747814	12	4	24
Nelfcd	0.00329044920152275	8	12	24
Nelfe	0.0551686095966709	4	16	24
Nemp1	0.491889588216645	24	20	24
Nemp2	0.166706201957562	8	4	24
Nenf	0.446888629085549	20	12	24
Neo1	0.157391348548772	8	20	24
Nepn	0.843504950469846	24	12	24
Nepro	0.0014014876228708	16	16	24
Nes	0.0147542316881004	4	8	24
Net1	0.00225307118070895	8	4	24
Neto1	0.817815353889107	8	16	24
Neto2	0.724672179286616	16	20	24
Neu1	0.0666620699293107	12	16	24
Neu2	0.000811179450685372	20	20	24
Neu3	0.00418441518832918	20	16	24
Neurl1a	0.97564755175694	20	16	24
Neurl1b	0.106989714681366	4	12	24
Neurl3	0.0445790477839027	4	16	24
Neurod1	0.098800343140936	8	16	24
Neurod2	0.368125567181675	20	12	24
Neurod4	0.0075233904768208	4	12	24
Neurod6	0.324168039624338	12	20	24
Neurog1	0.906927656632189	4	8	24
Neurog2	0.788155019263494	20	20	24
Neurog3	0.928539356676212	20	4	24
Nexn	0.890892339754994	4	16	24
Nf1	0.00149257018926109	12	8	24
Nf2	0.0538850200782799	16	8	24
Nfam1	0.576225283383317	20	16	24
Nfasc	0.912250292278758	20	16	24
Nfat5	0.0481116250698927	12	16	24
Nfatc1	0.923416430060053	12	20	24
Nfatc2	0.628058644516936	20	12	24
Nfatc2ip	0.0114049712804351	16	8	24
Nfatc3	0.103803859773971	12	16	24
Nfatc4	0.918825545155148	4	12	24
Nfe2	0.881442955966414	4	12	24
Nfe2l1	0.045539826157678	4	12	24
Nfib	0.628133220576323	24	20	24
Nfic	0.00948855963537457	24	8	24
Nfil3	3.55817618055202e-06	4	8	24
Nfix	0.000999270643306463	12	20	24
Nfkb1	0.000868034563558076	8	12	24
Nfkb2	0.0075233904768208	4	12	24
Nfkbia	0.000238009477104634	16	12	24
Nfkbib	0.63724263937602	8	20	24
Nfkbid	0.546207976608017	4	4	24
Nfkbie	0.350599605696951	8	8	24
Nfkbil1	0.368125567181675	20	12	24
Nfkbiz	0.0953934347567658	16	16	24
Nfrkb	0.293094034107904	16	4	24
Nfs1	0.938970297180924	24	4	24
Nfx1	0.00155746454531592	12	8	24
Nfxl1	0.462298581812637	16	20	24
Nfya	0.114767342144517	4	4	24
Nfyb	0.00304671222363218	8	12	24
Nfyc	0.859917258727593	4	20	24
Ngb	0.00435876582117623	20	16	24
Ngdn	0.95028886150194	4	4	24
Ngef	0.000504244395872516	12	16	24
Ngf	0.324168039624338	20	20	24
Ngfr	0.114527954234299	24	16	24
Ngly1	0.314029322258468	8	8	24
Ngp	0.202374452122124	4	20	24
Nhlh1	0.732822090672377	20	16	24
Nhlh2	0.853691607787323	24	16	24
Nhlrc1	0.324168039624338	4	4	24
Nhlrc2	7.00027873837158e-06	16	12	24
Nhlrc3	0.0500482895338789	12	16	24
Nhp2	0.0927244193905175	20	12	24
Nicn1	0.195652586455209	24	16	24
Nid1	0.724672179286616	24	20	24
Nid2	0.000639809566962757	4	8	24
Nif3l1	0.693447872718955	20	20	24
Nifk	0.577059929853098	16	8	24
Nin	0.724672179286616	4	20	24
Ninj1	0.0153957200223657	24	8	24
Ninj2	0.0862009524947984	20	16	24
Ninl	0.233681129064951	4	12	24
Nip7	0.278912299428997	16	20	24
Nipa1	0.0200693321968535	24	16	24
Nipa2	0.0445790477839027	16	8	24
Nipal2	0.897622105316557	4	8	24
Nipal3	0.0233865365390806	8	8	24
Nipal4	0.349758552330605	8	8	24
Nipbl	0.00392524720529781	12	8	24
Nipsnap1	0.114767342144517	8	20	24
Nipsnap2	0.119017984446165	8	20	24
Nipsnap3b	0.0445790477839027	12	16	24
Nisch	0.957620427320016	12	4	24
Nit1	0.528632412817892	12	16	24
Nit2	0.871573840849299	12	4	24
Nkain2	0.932232670834816	8	16	24
Nkain4	0.00392524720529781	20	16	24
Nkap	0.879740821839602	8	12	24
Nkapd1	0.293947316400933	8	20	24
Nkapl	0.951641433696972	4	20	24
Nkd1	0.0505766956902466	12	12	24
Nkd2	0.879386508806852	20	12	24
Nkg7	0.100096579067758	4	8	24
Nkiras1	0.456125146139379	16	16	24
Nkiras2	0.878481505955709	12	4	24
Nkrf	0.809284193922146	16	20	24
Nktr	0.114527954234299	4	20	24
Nkx1-2	0.898093133070531	20	20	24
Nkx2-2	0.964386815339898	24	8	24
Nkx2-3	0.0756344623636354	4	4	24
Nkx2-4	0.659216523492435	20	16	24
Nkx2-5	0.879386508806852	20	12	24
Nkx2-6	0.162084019812169	16	20	24
Nkx3-1	0.0926820176553313	4	8	24
Nkx3-2	0.204414503050212	4	12	24
Nkx6-1	0.942274078237427	20	20	24
Nkx6-2	0.878481505955709	20	20	24
Nle1	0.000270465314891629	20	12	24
Nlgn1	0.874026929435918	20	20	24
Nlgn2	0.278912299428997	4	12	24
Nlgn3	0.104927565699182	20	20	24
Nlk	0.3692499060152	16	16	24
Nln	0.00152335611181609	12	16	24
Nlrp10	0.947418526985708	4	20	24
Nlrp14	0.324168039624338	4	4	24
Nlrp3	0.861858384588014	4	12	24
Nlrp4a	0.973274942849822	12	8	24
Nlrp4b	0.029658245649706	4	12	24
Nlrp6	0.0186488017587718	8	20	24
Nlrp9a	0.103803859773971	8	8	24
Nlrx1	0.677673291651841	12	12	24
Nmb	0.367805675656297	12	16	24
Nmd3	0.044487368474559	16	16	24
Nme1	0.00155746454531592	20	16	24
Nme2	0.00094694679660881	16	12	24
Nme4	0.10225710199491	16	16	24
Nme5	0.852727964285026	8	4	24
Nme6	0.195396022738602	20	4	24
Nme7	0.000504244395872516	12	8	24
Nmi	0.000525254579033871	4	16	24
Nmnat1	0.912178663953234	12	16	24
Nmnat2	0.174879276165303	20	4	24
Nmnat3	0.951119652471759	12	4	24
Nmral1	0.90794275502797	20	20	24
Nmrk1	0.000639809566962757	16	16	24
Nmt1	0.00225307118070895	8	20	24
Nmt2	0.163220657754283	16	12	24
Nmu	0.046187160067097	24	8	24
Nmur1	0.975844260690446	4	20	24
Nmur2	0.0558094850810756	24	16	24
Nnmt	0.00304671222363218	20	12	24
Nnt	0.0910796523153561	8	12	24
Noa1	0.732822090672377	16	20	24
Nob1	0.0481946491807723	4	4	24
Nobox	0.950029271125997	4	4	24
Noc3l	0.969591656924041	4	8	24
Noc4l	0.554168900068893	8	20	24
Noct	3.89705010250936e-06	16	16	24
Nod1	0.0230935800335485	4	12	24
Nodal	0.853691607787323	20	20	24
Nog	0.879708796638285	24	16	24
Nol11	0.886936270735144	8	20	24
Nol12	0.456125146139379	24	16	24
Nol3	0.0907195819857797	12	20	24
Nol4	0.892826304496358	20	4	24
Nol4l	0.188417593355081	4	4	24
Nol6	0.725378494545417	12	16	24
Nol7	0.903962452769447	12	8	24
Nol9	0.00948855963537457	16	16	24
Nolc1	0.00392524720529781	16	16	24
Nomo1	0.00418441518832918	20	16	24
Nop10	0.0574673016631989	20	16	24
Nop14	0.368125567181675	8	12	24
Nop16	0.195652586455209	4	8	24
Nop2	0.0109825649367153	16	16	24
Nop53	0.00329044920152275	8	12	24
Nop58	0.948583248753201	16	20	24
Nop9	0.110516699842868	12	20	24
Nos1	0.368125567181675	20	12	24
Nos2	0.874026929435918	4	4	24
Nos3	0.099857067035942	20	12	24
Nosip	0.0194258351653873	12	4	24
Nostrin	0.00785049441059562	8	12	24
Notch1	0.659216523492435	8	12	24
Notch2	0.127519269049463	12	4	24
Notch3	0.0927244193905175	4	12	24
Notum	0.000116004095485091	8	20	24
Nox4	0.000483234212711161	12	16	24
Noxo1	0.233505479992354	16	12	24
Npas1	0.106989714681366	20	12	24
Npas2	0.0028029752457416	4	12	24
Npas3	0.829052997032332	4	4	24
Npas4	0.943563348025011	20	12	24
Npb	0.0028029752457416	20	12	24
Npc1	0.000504244395872516	12	16	24
Npc1l1	0.0189771192707491	24	12	24
Npc2	0.000504244395872516	24	8	24
Npdc1	0.975844260690446	4	4	24
Npepl1	0.0074836916925058	20	4	24
Npepps	0.0181864059678013	8	12	24
Npff	0.174879276165303	16	12	24
Npffr2	0.670693069414946	24	8	24
Nphp1	0.0114049712804351	4	16	24
Nphp3	0.000248828089700299	8	12	24
Nphp4	0.897622105316557	4	8	24
Nphs1	0.270807971296956	4	8	24
Nphs2	0.0538850200782799	4	8	24
Npl	0.0481116250698927	4	8	24
Nploc4	0.000132499703485318	12	16	24
Npnt	0.183730779461946	8	8	24
Nppa	0.362336089643308	20	16	24
Nppb	0.843504950469846	20	12	24
Nppc	0.576225283383317	20	16	24
Npr1	0.510363276283183	8	4	24
Npr2	0.000108186125956652	12	16	24
Npr3	0.0436005997329712	24	12	24
Nprl2	0.872591328072254	8	20	24
Nptn	0.0436005997329712	16	12	24
Nptx1	0.912111236424177	20	20	24
Nptx2	0.853691607787323	8	8	24
Npvf	0.878481505955709	16	20	24
Npy	0.0408829006100425	20	16	24
Npy1r	0.00154200903986515	20	12	24
Npy2r	0.0963892983615446	16	8	24
Npy4r	0.0896489905945903	24	12	24
Npy5r	0.758836984699842	24	8	24
Npy6r	0.491313136447585	12	8	24
Nqo1	0.0028029752457416	16	12	24
Nqo2	0.0927244193905175	8	12	24
Nr0b1	0.878481505955709	8	16	24
Nr0b2	0.00817759834437044	8	12	24
Nr1d1	7.31847322647938e-06	12	12	24
Nr1d2	4.40536098544536e-06	12	16	24
Nr1h3	0.903962452769447	24	16	24
Nr1h4	0.444971153357393	12	20	24
Nr1i2	0.0436005997329712	16	12	24
Nr1i3	0.000504244395872516	12	16	24
Nr2c1	0.0637596345247314	12	16	24
Nr2c2	0.0519605550754842	12	16	24
Nr2c2ap	0.100096579067758	4	8	24
Nr2e1	0.914395266284491	20	20	24
Nr2e3	0.175412663718464	20	16	24
Nr2f1	0.206882285987516	20	4	24
Nr2f2	0.0851727096042551	4	8	24
Nr2f6	0.882864395033301	24	8	24
Nr3c1	0.0229306857854885	16	12	24
Nr4a1	0.448175220409247	8	4	24
Nr4a2	0.528632412817892	12	16	24
Nr4a3	0.0147542316881004	20	12	24
Nr5a1	0.3140659146246	4	4	24
Nr5a2	0.0109825649367153	12	8	24
Nr6a1	0.269294633931446	8	20	24
Nradd	0.948261757628361	20	4	24
Nrap	0.110516699842868	4	4	24
Nrarp	0.118618238314095	4	4	24
Nras	0.0095830193288186	16	4	24
Nrbf2	0.0605075698909083	20	20	24
Nrbp1	7.00027873837158e-06	8	12	24
Nrbp2	0.0963892983615446	16	16	24
Nrcam	0.184062783590837	16	16	24
Nrde2	0.000248828089700299	4	12	24
Nrep	0.0037616952384104	16	16	24
Nrf1	0.000483234212711161	12	16	24
Nrg4	7.00027873837158e-06	16	12	24
Nrgn	0.125029651468171	12	12	24
Nrip1	0.00200503227774107	24	12	24
Nrip2	0.565042734422087	4	12	24
Nrip3	0.0910796523153561	16	16	24
Nrk	0.101199613683729	4	4	24
Nrl	0.099857067035942	20	12	24
Nrm	0.0843330114031075	4	4	24
Nrn1	0.000746285094630543	8	20	24
Nrn1l	0.368125567181675	20	12	24
Nrp1	0.195652586455209	8	8	24
Nrros	0.720281604229147	4	20	24
Nrsn1	0.245944794108322	20	16	24
Nrsn2	0.903962452769447	16	16	24
Nrtn	0.123268626747814	20	20	24
Nrxn2	0.0213492591795928	20	12	24
Nrxn3	0.0558094850810756	16	8	24
Nsd3	0.106989714681366	16	12	24
Nsdhl	0.0028029752457416	12	12	24
Nsf	0.00948855963537457	8	16	24
Nsg1	0.95028886150194	20	16	24
Nsg2	0.270807971296956	4	12	24
Nsl1	0.00149257018926109	4	8	24
Nsmaf	0.00817759834437044	8	12	24
Nsmce1	0.350258219988531	4	16	24
Nsmce2	0.938970297180924	12	8	24
Nsmce3	0.0213492591795928	4	12	24
Nsmf	0.0200693321968535	8	12	24
Nsun3	0.0103816042728868	8	20	24
Nsun4	0.78350762235274	16	4	24
Nsun5	0.103423390858654	20	12	24
Nsun6	0.0240558125349464	8	20	24
Nsun7	0.943563348025011	12	12	24
Nt5c	0.932854541265949	20	12	24
Nt5c1b	0.204414503050212	4	12	24
Nt5c2	0.233505479992354	16	16	24
Nt5c3	0.0112255375387587	12	12	24
Nt5c3b	0.355854714942286	24	12	24
Nt5dc1	0.0105601585929955	12	16	24
Nt5dc2	0.00948855963537457	16	16	24
Nt5dc3	0.111218421186398	16	8	24
Nt5e	0.0233865365390806	24	16	24
Nt5m	0.0240558125349464	4	12	24
Ntan1	0.202399227367458	20	8	24
Ntf3	0.011180189216955	16	20	24
Ntf5	0.140472817170546	24	8	24
Nthl1	0.0107578068079771	4	12	24
Ntm	0.22545356688917	16	8	24
Ntmt1	0.0558094850810756	20	8	24
Ntn4	0.099857067035942	8	12	24
Ntng1	0.758836984699842	4	4	24
Ntpcr	0.0436005997329712	4	12	24
Ntrk2	0.807060226691529	12	4	24
Nts	0.677673291651841	8	16	24
Ntsr1	0.63724263937602	20	12	24
Ntsr2	0.102207251525106	16	16	24
Nuak1	0.0597659937297268	12	8	24
Nub1	0.000248828089700299	8	12	24
Nubp1	0.00561276876937935	16	12	24
Nubp2	0.127519269049463	20	20	24
Nubpl	0.813891473109953	24	8	24
Nucb1	0.00528007929649774	4	12	24
Nucb2	0.130440992271591	8	16	24
Nucks1	0.0240558125349464	16	20	24
Nudc	0.724672179286616	8	20	24
Nudcd1	0.677673291651841	16	8	24
Nudcd2	0.379497043325031	8	20	24
Nudcd3	0.0107808967449209	12	20	24
Nudt1	0.0101377522492757	4	16	24
Nudt12	0.0250180450363442	8	20	24
Nudt13	0.791059828190921	20	16	24
Nudt14	0.0074836916925058	16	16	24
Nudt15	0.448175220409247	12	20	24
Nudt16	0.0431004762473992	20	20	24
Nudt16l1	0.202399227367458	12	8	24
Nudt16l2	0.380851308828565	20	12	24
Nudt18	0.00528007929649774	4	4	24
Nudt19	0.859917258727593	16	12	24
Nudt2	0.0101377522492757	12	8	24
Nudt22	0.202399227367458	20	8	24
Nudt4	0.334654456438695	12	16	24
Nudt5	0.00883180621192007	16	12	24
Nudt6	0.758836984699842	24	8	24
Nudt7	0.0961766549755163	20	8	24
Nudt8	0.046187160067097	24	8	24
Nudt9	0.368125567181675	8	12	24
Nuf2	0.0109825649367153	4	8	24
Numb	0.0103816042728868	8	20	24
Numbl	0.725378494545417	12	12	24
Nup107	0.0109825649367153	4	16	24
Nup133	0.0243219980006439	12	8	24
Nup153	0.0218002998664856	16	4	24
Nup155	0.0436005997329712	16	12	24
Nup188	0.136079372978669	16	4	24
Nup37	0.969591656924041	4	16	24
Nup43	0.813891473109953	4	16	24
Nup54	0.0488326717009277	16	12	24
Nup88	0.0112255375387587	12	12	24
Nup93	0.323114647595981	12	12	24
Nup98	0.0463410088276657	16	12	24
Nupl2	0.300117335095478	8	16	24
Nupr1	0.0481116250698927	20	16	24
Nupr1l	0.855256646164794	8	12	24
Nus1	0.725378494545417	16	8	24
Nusap1	0.00094694679660881	4	12	24
Nutm1	0.303561678183186	20	16	24
Nvl	0.0843330114031075	8	20	24
Nxf1	0.724672179286616	8	20	24
Nxf2	0.937227722744273	4	20	24
Nxf7	0.044487368474559	20	4	24
Nxn	0.0101377522492757	20	16	24
Nxnl1	0.0103816042728868	20	20	24
Nxnl2	0.0153957200223657	20	12	24
Nxpe2	0.0559613683728969	12	16	24
Nxpe4	0.732822090672377	8	12	24
Nxph1	0.000963582406045518	20	20	24
Nxph2	0.206882285987516	8	4	24
Nxph3	0.323114647595981	4	12	24
Nxph4	0.0209282878718262	4	8	24
Nxt1	0.659165726818671	4	8	24
Nxt2	0.110516699842868	16	4	24
Nyap1	0.917520280070839	4	12	24
Nyx	0.0505766956902466	20	12	24
Oaf	0.000120977990138769	12	16	24
Oard1	0.0115467900167743	8	12	24
Oas1b	0.00948855963537457	8	8	24
Oas1f	0.577059929853098	20	8	24
Oas1h	0.317559371909536	12	16	24
Oas2	0.0930970286943822	24	16	24
Oas3	0.103423390858654	20	12	24
Oasl1	0.000504244395872516	24	16	24
Oasl2	0.110516699842868	24	20	24
Oat	0.00606213532260042	8	16	24
Oaz2	0.951119652471759	8	20	24
Oaz3	0.0505766956902466	4	12	24
Obox6	0.953770141818736	20	16	24
Obp2a	0.897209093003389	20	4	24
Obscn	0.00971534590555584	4	8	24
Obsl1	0.0340051384131901	24	16	24
Oca2	0.0944529727714804	20	12	24
Ocel1	0.659165726818671	12	16	24
Ociad1	0.612550363436766	8	20	24
Ociad2	0.915892998676509	8	20	24
Ocln	0.0382557807148389	8	8	24
Ocrl	0.046187160067097	12	8	24
Ocstamp	0.0101377522492757	4	8	24
Odf1	0.519291397922113	4	16	24
Odf2	0.00418441518832918	12	8	24
Odf2l	0.000259646702295964	8	12	24
Odf3	0.912178663953234	4	4	24
Odf3b	0.00168725325742557	8	8	24
Odf4	0.00383571392263508	24	16	24
Odr4	0.00539703163952801	8	20	24
Ofd1	0.000238009477104634	8	12	24
Oga	0.00948855963537457	12	8	24
Ogdh	0.0109825649367153	12	16	24
Ogfod1	0.188417593355081	16	16	24
Ogfod2	0.509754828739772	16	16	24
Ogfod3	0.0189771192707491	16	12	24
Ogfr	0.0505766956902466	8	12	24
Ogg1	0.882864395033301	8	12	24
Ogn	0.0731133136181809	16	20	24
Ogt	0.677673291651841	8	20	24
Oit1	0.947136758718211	20	12	24
Oit3	0.753471490893032	16	12	24
Ola1	0.30621796576991	8	8	24
Olah	0.903755304074835	20	12	24
Olfm1	0.879708796638285	16	4	24
Olfm2	0.910444718162414	8	16	24
Olfm3	0.328900778049162	12	20	24
Olfml1	0.000986402913134178	16	12	24
Olfml2b	0.853435581865525	20	20	24
Olfml3	0.935133571830463	16	12	24
Olfr112	0.843504950469846	12	12	24
Olfr1264	0.868156695301513	24	4	24
Olfr140	0.964386815339898	20	12	24
Olfr15	0.912111236424177	16	4	24
Olfr1508	0.044487368474559	8	20	24
Olfr1509	0.953052556992902	20	4	24
Olfr154	0.844380921692038	4	20	24
Olfr155	0.188417593355081	4	4	24
Olfr156	0.480187736152764	16	20	24
Olfr157	0.906927656632189	20	16	24
Olfr159	0.280945634341093	20	20	24
Olfr16	0.22545356688917	4	16	24
Olfr2	0.304952981243328	8	12	24
Olfr315	0.185941532952665	24	16	24
Olfr480	0.491889588216645	20	4	24
Olfr49	0.527373218793948	24	4	24
Olfr544	0.859917258727593	16	8	24
Olfr558	0.725378494545417	4	8	24
Olfr64	0.942274078237427	20	4	24
Olfr65	0.78350762235274	4	16	24
Olfr658	0.879386508806852	4	4	24
Olfr67	0.0114049712804351	8	16	24
Olfr672	0.885344365502988	12	4	24
Olfr690	0.960375472305529	16	4	24
Olfr70	0.861858384588014	4	4	24
Olfr701	0.878394268992004	16	8	24
Olfr71	0.948583248753201	20	12	24
Olfr73	0.861858384588014	20	4	24
Olfr74	0.932232670834816	16	8	24
Olfr749	0.0519605550754842	8	16	24
Olfr976	0.136079372978669	8	8	24
Olig1	0.720281604229147	4	12	24
Olig2	0.472893011558097	20	20	24
Olig3	0.859917258727593	8	8	24
Olr1	0.0843330114031075	20	12	24
Oma1	0.314782697097545	8	8	24
Omd	0.0858959656757242	20	4	24
Omg	0.000238009477104634	8	12	24
Omp	0.456125146139379	24	4	24
Onecut2	0.163220657754283	12	20	24
Onecut3	0.932854541265949	4	4	24
Ooep	0.682953286229858	4	8	24
Oog3	0.111218421186398	4	16	24
Oog4	0.349758552330605	16	16	24
Oosp1	0.724672179286616	24	20	24
Opa1	0.202399227367458	12	8	24
Opalin	0.193090133588348	4	20	24
Opcml	0.483585663030278	20	16	24
Ophn1	0.752984147962036	12	8	24
Oplah	0.0105601585929955	20	8	24
Opn1mw	0.0978262932276047	20	12	24
Opn1sw	0.324168039624338	4	4	24
Opn4	0.272158745957339	20	16	24
Oprd1	0.0655498673818174	20	20	24
Oprk1	0.0966229572382155	20	4	24
Oprl1	0.323114647595981	12	16	24
Oprm1	0.0205585458766449	20	12	24
Optc	0.852727964285026	8	4	24
Optn	0.00149257018926109	12	16	24
Orai1	0.107511140480184	20	16	24
Orai2	0.843504950469846	16	12	24
Orai3	0.677673291651841	24	8	24
Orc1	0.921184498073651	20	20	24
Orc2	0.362336089643308	16	8	24
Orc3	0.491889588216645	8	20	24
Orc4	0.725378494545417	16	8	24
Orc5	0.0101377522492757	12	8	24
Orc6	0.107511140480184	16	16	24
Ormdl1	0.240441637438791	8	20	24
Ormdl2	0.903755304074835	8	20	24
Ormdl3	0.0418565757436523	24	12	24
Os9	0.0114049712804351	8	8	24
Osbp2	0.00785049441059562	8	12	24
Osbpl10	0.923416430060053	20	16	24
Osbpl11	0.106989714681366	24	12	24
Osbpl1a	0.00155746454531592	12	16	24
Osbpl2	0.0463410088276657	16	12	24
Osbpl3	0.0500360900726885	16	16	24
Osbpl5	0.000453745340041722	20	8	24
Osbpl6	0.78247524765077	12	16	24
Osbpl7	0.00418441518832918	16	8	24
Osbpl8	0.0224510750775174	12	16	24
Osbpl9	0.00146242186734345	12	16	24
Oscar	0.848314510386836	8	16	24
Osgep	0.885344365502988	12	4	24
Osgepl1	0.035838093208667	8	20	24
Osgin2	0.174879276165303	16	20	24
Osmr	0.964378625001534	16	20	24
Osr2	0.173097132640704	20	16	24
Ost4	0.903962452769447	20	16	24
Ostc	0.0101377522492757	4	8	24
Ostf1	0.576225283383317	16	12	24
Otc	0.0680710161272719	8	20	24
Otoa	0.0488326717009277	4	12	24
Otof	0.879386508806852	4	8	24
Otog	0.953770141818736	4	8	24
Otop2	0.0538850200782799	20	16	24
Otop3	0.848314510386836	20	4	24
Otor	0.95028886150194	4	16	24
Otos	0.103441142993758	4	12	24
Otp	0.724672179286616	20	4	24
Otub1	0.0028029752457416	16	12	24
Otub2	0.752984147962036	16	20	24
Otud5	0.0205585458766449	8	12	24
Otud6b	0.100096579067758	16	16	24
Otulin	0.0217569353852337	16	4	24
Otulinl	0.847023045099432	8	4	24
Otx1	0.0243219980006439	4	8	24
Otx2	0.687933806982074	4	20	24
Ovgp1	0.168666022806215	8	16	24
Ovol1	0.163220657754283	4	12	24
Ovol2	0.129838484216947	4	4	24
Oxa1l	0.0463410088276657	12	12	24
Oxct1	0.491889588216645	16	20	24
Oxgr1	0.883182534438062	8	4	24
Oxld1	0.346194265281409	20	12	24
Oxnad1	0.317559371909536	20	20	24
Oxr1	0.106989714681366	8	12	24
Oxsm	0.101199613683729	8	12	24
Oxsr1	0.229663474327432	12	8	24
Oxt	0.0705921648727264	4	4	24
Oxtr	0.100096579067758	24	16	24
P2rx1	0.725378494545417	4	12	24
P2rx2	0.456125146139379	20	12	24
P2rx3	0.0620646857962548	16	12	24
P2rx4	4.40536098544536e-06	12	16	24
P2rx5	0.206882285987516	20	20	24
P2rx6	0.724672179286616	20	4	24
P2rx7	0.0250180450363442	20	4	24
P2ry1	0.00418441518832918	16	16	24
P2ry10	0.0481116250698927	12	8	24
P2ry10b	0.467466140929269	16	12	24
P2ry12	0.879386508806852	8	4	24
P2ry14	0.859917258727593	24	12	24
P2ry2	2.84654094444162e-05	12	16	24
P2ry4	0.724672179286616	24	20	24
P2ry6	0.349758552330605	24	8	24
P3h1	0.612550363436766	8	8	24
P3h2	0.184062783590837	4	4	24
P3h3	0.00200503227774107	24	12	24
P3h4	0.114527954234299	4	4	24
P4ha1	0.0243219980006439	20	16	24
P4ha2	0.000453745340041722	20	16	24
P4ha3	0.0321297661205149	24	4	24
P4hb	0.00549128246835765	4	20	24
P4htm	0.0851727096042551	20	8	24
Pa2g4	0.659374832170001	8	16	24
Pabpc1	0.724672179286616	16	4	24
Pabpc2	0.349758552330605	20	8	24
Pabpc5	0.843504950469846	8	12	24
Pabpc6	0.853691607787323	16	12	24
Pabpn1	0.0037616952384104	8	8	24
Pabpn1l	0.483585663030278	4	12	24
Pacs1	0.349758552330605	12	8	24
Pacs2	0.614937054168996	20	8	24
Pacsin1	0.905480751566896	4	12	24
Pacsin3	0.00785049441059562	8	12	24
Padi1	0.383258499292972	16	20	24
Padi2	0.304952981243328	20	16	24
Padi3	0.00155746454531592	4	8	24
Padi4	0.817815353889107	12	4	24
Padi6	0.554168900068893	24	12	24
Paf1	0.00850470227814526	8	12	24
Pafah1b1	0.0224510750775174	8	8	24
Pafah1b3	0.929626789309559	12	20	24
Pafah2	0.101199613683729	24	4	24
Pag1	0.0213492591795928	12	12	24
Pah	0.0189771192707491	16	12	24
Paics	0.932232670834816	8	16	24
Paip1	0.628058644516936	16	12	24
Paip2	0.960375472305529	16	12	24
Paip2b	0.229663474327432	12	4	24
Pak1	0.102207251525106	8	8	24
Pak1ip1	0.480187736152764	8	20	24
Pak2	0.491889588216645	16	4	24
Pak3	0.915873481554815	4	12	24
Pak4	0.932232670834816	16	16	24
Pak7	0.948261757628361	8	20	24
Palb2	0.577059929853098	4	8	24
Pald1	0.169049966959793	8	12	24
Palm	0.206882285987516	20	20	24
Palmd	0.000345032491887856	8	20	24
Pamr1	0.491889588216645	16	20	24
Pan2	0.0205585458766449	8	12	24
Pan3	0.0218002998664856	12	16	24
Panx1	0.586856435738078	4	4	24
Panx2	0.898093133070531	20	12	24
Panx3	0.0372716169370137	20	20	24
Paox	0.179617531982675	24	8	24
Papln	0.0470886477116089	20	12	24
Papola	0.00501152937956173	16	4	24
Papolb	0.724672179286616	8	20	24
Papolg	0.204414503050212	16	12	24
Papss2	0.952949480765846	24	4	24
Paqr3	0.00268110675679632	20	12	24
Paqr4	0.0221313475321507	20	12	24
Paqr5	0.346194265281409	24	8	24
Paqr6	0.912178663953234	24	16	24
Paqr7	0.960375472305529	20	12	24
Paqr8	0.659374832170001	4	16	24
Paqr9	0.000453745340041722	24	16	24
Pard3	0.0233865365390806	12	8	24
Pard6a	0.0112255375387587	4	4	24
Pard6b	0.250059302936342	20	20	24
Parg	0.099857067035942	16	12	24
Park7	0.326420322545438	4	12	24
Parl	0.693447872718955	20	16	24
Parm1	0.0573836710722583	20	16	24
Parn	0.00948855963537457	12	8	24
