pVal	phase	peak.shape	period
4933414I15Rik	0.0944529727714804	12	16	24
4933415F23Rik	5.12293125853557e-05	20	12	24
4933425L06Rik	0.141313195016311	20	16	24
4933427D06Rik	0.577059929853098	8	8	24
4933427D14Rik	0.151562039343262	16	12	24
4933427E11Rik	0.350599605696951	12	16	24
4933430I17Rik	0.45862253798805	20	20	24
4933431E20Rik	0.0445790477839027	8	8	24
4933434E20Rik	0.0961766549755163	20	8	24
4933436I01Rik	0.0963892983615446	20	8	24
4933440M02Rik	0.019767832573697	16	12	24
5330439B14Rik	0.00418441518832918	20	8	24
5430419D17Rik	0.0702364085852732	20	8	24
5730455P16Rik	0.0250180450363442	4	20	24
6030458C11Rik	0.780381186996355	16	4	24
6030498E09Rik	0.938970297180924	20	8	24
6330403K07Rik	0.00401006455548213	20	8	24
6330549D23Rik	0.912178663953234	24	16	24
6430548M08Rik	0.0017521476134804	24	16	24
6820408C15Rik	0.104927565699182	20	20	24
8030451A03Rik	0.202374452122124	20	20	24
8030462N17Rik	0.106347386074706	16	20	24
9030612E09Rik	0.106989714681366	20	12	24
9130008F23Rik	0.935133571830463	8	20	24
9130401M01Rik	0.852727964285026	24	20	24
9330133O14Rik	0.174879276165303	8	4	24
9330175E14Rik	0.0630287186363628	4	20	24
9330182L06Rik	0.293947316400933	20	12	24
9530002B09Rik	0.349758552330605	20	8	24
9530003J23Rik	0.0481116250698927	24	8	24
9530068E07Rik	9.00868125033566e-07	20	4	24
9530077C05Rik	0.00292484373468689	20	12	24
9630013D21Rik	0.934062516783	20	4	24
9930012K11Rik	0.00948855963537457	24	8	24
9930021J03Rik	0.169049966959793	16	4	24
9930104L06Rik	0.0102900760771955	24	12	24
a	0.00435876582117623	20	8	24
A130010J15Rik	0.350599605696951	20	12	24
A1cf	0.612550363436766	20	12	24
A230050P20Rik	7.00027873837158e-06	8	12	24
A2m	0.00435876582117623	20	8	24
A2ml1	0.0101377522492757	20	8	24
A330008L17Rik	0.349758552330605	20	8	24
A430005L14Rik	0.292743292869298	4	8	24
A430033K04Rik	0.107511140480184	8	8	24
A430093F15Rik	0.00233972776458237	12	20	24
A4galt	0.0221399724825407	20	12	24
